,ts_code,trade_date,open,close,high,low,pre_close,change,pct_chg,swing,vol
1185,IXIC,20190716,8251.66,8222.8,8259.75,8204.23,8258.19,-35.39,-0.43,0.67,
1186,IXIC,20190715,8263.18,8258.19,8264.78,8236.27,8244.14,14.05,0.17,0.35,
1187,IXIC,20190712,8209.2,8244.14,8245.66,8201.52,8196.04,48.1,0.59,0.54,
1188,IXIC,20190711,8219.28,8196.04,8226.18,8171.63,8202.53,-6.49,-0.08,0.67,
1189,IXIC,20190710,8183.19,8202.53,8228.6,8160.56,8141.73,60.8,0.75,0.84,
1190,IXIC,20190709,8061.41,8141.73,8146.98,8061.32,8098.38,43.35,0.54,1.06,
1191,IXIC,20190708,8112.91,8098.38,8112.91,8078.39,8161.79,-63.41,-0.78,0.42,
1192,IXIC,20190705,8123.28,8161.79,8171.97,8093.66,8170.23,-8.44,-0.1,0.96,
1193,IXIC,20190703,8129.57,8170.23,8170.23,8122.34,8109.09,61.14,0.75,0.59,
1194,IXIC,20190702,8086.65,8109.09,8109.37,8063.1,8091.16,17.93,0.22,0.57,
1195,IXIC,20190701,8145.85,8091.16,8150.45,8059.29,8006.24,84.92,1.06,1.14,
1196,IXIC,20190628,7988.76,8006.24,8010.15,7961.46,7967.76,38.48,0.48,0.61,
1197,IXIC,20190627,7939.36,7967.76,7976.58,7935.47,7909.97,57.79,0.73,0.52,
1198,IXIC,20190626,7933.92,7909.97,7974.28,7903.07,7884.72,25.25,0.32,0.9,
1199,IXIC,20190625,8005.27,7884.72,8007.31,7879.15,8005.7,-120.98,-1.51,1.6,
1200,IXIC,20190624,8040.57,8005.7,8047.56,8004.63,8031.71,-26.01,-0.32,0.53,
1201,IXIC,20190621,8028.69,8031.71,8073.02,8011.2,8051.34,-19.63,-0.24,0.77,
1202,IXIC,20190620,8087.45,8051.34,8088.88,7996.87,7987.32,64.02,0.8,1.15,
1203,IXIC,20190619,7970.25,7987.32,7998.59,7930.38,7953.88,33.44,0.42,0.86,
1204,IXIC,20190618,7920.97,7953.88,8005.21,7911.67,7845.02,108.86,1.39,1.19,
1205,IXIC,20190617,7819.43,7845.02,7865.98,7812.61,7796.66,48.36,0.62,0.68,
1206,IXIC,20190614,7807.18,7796.66,7819.21,7778.12,7837.13,-40.47,-0.52,0.52,
1207,IXIC,20190613,7822.55,7837.13,7848.36,7813.6,7792.72,44.41,0.57,0.45,
1208,IXIC,20190612,7803.13,7792.72,7819.16,7773.97,7822.57,-29.85,-0.38,0.58,
1209,IXIC,20190611,7901.04,7822.57,7909.99,7798.63,7823.17,-0.6,-0.01,1.42,
1210,IXIC,20190610,7798.87,7823.17,7895.44,7795.76,7742.1,81.07,1.05,1.29,
1211,IXIC,20190607,7652.96,7742.1,7767.02,7647.91,7615.55,126.55,1.66,1.56,
1212,IXIC,20190606,7582.24,7615.55,7634.12,7546.22,7575.48,40.07,0.53,1.16,
1213,IXIC,20190605,7585.68,7575.48,7589.47,7498.17,7527.12,48.36,0.64,1.21,
1214,IXIC,20190604,7413.93,7527.12,7529.5,7385.02,7333.02,194.1,2.65,1.97,
1215,IXIC,20190603,7441.21,7333.02,7457.66,7292.22,7453.15,-120.13,-1.61,2.22,
1216,IXIC,20190531,7470.95,7453.15,7506.86,7448.23,7567.72,-114.57,-1.51,0.77,
1217,IXIC,20190530,7565.46,7567.72,7595.9,7527.66,7547.31,20.41,0.27,0.9,
1218,IXIC,20190529,7553.02,7547.31,7581.11,7503.94,7607.35,-60.04,-0.79,1.01,
1219,IXIC,20190528,7655.66,7607.35,7693.74,7603.76,7637.01,-29.66,-0.39,1.18,
1220,IXIC,20190524,7675.57,7637.01,7694.15,7631.25,7628.28,8.73,0.11,0.82,
1221,IXIC,20190523,7660.71,7628.28,7665.15,7585.32,7750.84,-122.56,-1.58,1.03,
1222,IXIC,20190522,7749.8,7750.84,7786.33,7738.35,7785.72,-34.88,-0.45,0.62,
1223,IXIC,20190521,7765.57,7785.72,7804.44,7752.92,7702.38,83.34,1.08,0.67,
1224,IXIC,20190520,7714.06,7702.38,7747.27,7678.35,7816.28,-113.9,-1.46,0.88,
1225,IXIC,20190517,7829.03,7816.28,7918.71,7810.35,7898.05,-81.77,-1.04,1.37,
1226,IXIC,20190516,7832.57,7898.05,7946.23,7826.67,7822.15,75.9,0.97,1.53,
1227,IXIC,20190515,7682.8,7822.15,7838.72,7682.24,7734.49,87.66,1.13,2.02,
1228,IXIC,20190514,7689.66,7734.49,7776.2,7665.3,7647.02,87.47,1.14,1.45,
1229,IXIC,20190513,7720.07,7647.02,7760.83,7627.22,7916.94,-269.92,-3.41,1.69,
1230,IXIC,20190510,7881.31,7916.94,7949.34,7759.34,7910.59,6.35,0.08,2.4,
1231,IXIC,20190509,7853.21,7910.59,7929.78,7796.16,7943.32,-32.73,-0.41,1.68,
1232,IXIC,20190508,7946.24,7943.32,8004.49,7923.35,7963.76,-20.44,-0.26,1.02,
1233,IXIC,20190507,8043.52,7963.76,8070.97,7899.02,8123.29,-159.53,-1.96,2.12,
1234,IXIC,20190506,7981.85,8123.29,8135.54,7981.85,8164.0,-40.71,-0.5,1.88,
1235,IXIC,20190503,8092.88,8164.0,8164.71,8084.8,8036.77,127.23,1.58,0.99,
1236,IXIC,20190502,8046.47,8036.77,8094.06,7976.77,8049.64,-12.87,-0.16,1.46,
1237,IXIC,20190501,8132.93,8049.64,8146.0,8048.23,8095.39,-45.75,-0.57,1.21,
1238,IXIC,20190430,8104.91,8095.39,8124.61,8050.55,8161.85,-66.46,-0.81,0.91,
1239,IXIC,20190429,8147.64,8161.85,8176.08,8136.41,8146.4,15.45,0.19,0.49,
1240,IXIC,20190426,8100.28,8146.4,8146.42,8060.89,8118.68,27.72,0.34,1.05,
1241,IXIC,20190425,8150.85,8118.68,8151.84,8075.41,8102.01,16.67,0.21,0.94,
1242,IXIC,20190424,8122.88,8102.01,8139.55,8101.7,8120.82,-18.81,-0.23,0.47,
1243,IXIC,20190423,8026.74,8120.82,8128.87,8023.81,8015.27,105.55,1.32,1.31,
1244,IXIC,20190422,7969.37,8015.27,8017.15,7965.9,7998.06,17.21,0.22,0.64,
1245,IXIC,20190418,7998.44,7998.06,8002.31,7950.97,7996.08,1.98,0.02,0.64,
1246,IXIC,20190417,8044.97,7996.08,8052.4,7973.38,8000.23,-4.15,-0.05,0.99,
1247,IXIC,20190416,8000.57,8000.23,8017.56,7978.81,7976.01,24.22,0.3,0.49,
1248,IXIC,20190415,7987.16,7976.01,7993.33,7933.56,7984.16,-8.15,-0.1,0.75,
1249,IXIC,20190412,7984.15,7984.16,7992.09,7952.61,7947.36,36.8,0.46,0.5,
1250,IXIC,20190411,7975.2,7947.36,7975.2,7933.41,7964.24,-16.88,-0.21,0.52,
1251,IXIC,20190410,7922.73,7964.24,7965.33,7916.9,7909.28,54.96,0.69,0.61,
1252,IXIC,20190409,7924.77,7909.28,7945.55,7897.61,7953.88,-44.6,-0.56,0.6,
1253,IXIC,20190408,7924.89,7953.88,7955.9,7891.85,7938.69,15.19,0.19,0.81,
1254,IXIC,20190405,7914.51,7938.69,7940.45,7909.14,7891.78,46.91,0.59,0.4,
1255,IXIC,20190404,7894.26,7891.78,7917.65,7844.96,7895.55,-3.77,-0.05,0.92,
1256,IXIC,20190403,7891.18,7895.55,7938.26,7870.9,7848.69,46.86,0.6,0.86,
1257,IXIC,20190402,7824.61,7848.69,7854.92,7811.28,7828.91,19.78,0.25,0.56,
1258,IXIC,20190401,7800.23,7828.91,7831.45,7777.09,7729.32,99.59,1.29,0.7,
1259,IXIC,20190329,7726.71,7729.32,7733.62,7688.51,7669.17,60.15,0.78,0.59,
1260,IXIC,20190328,7660.07,7669.17,7689.16,7619.82,7643.38,25.79,0.34,0.91,
1261,IXIC,20190327,7702.05,7643.38,7712.84,7582.09,7691.52,-48.14,-0.63,1.7,
1262,IXIC,20190326,7700.0,7691.52,7738.17,7649.21,7637.54,53.98,0.71,1.16,
1263,IXIC,20190325,7618.98,7637.54,7662.38,7579.29,7642.67,-5.13,-0.07,1.09,
1264,IXIC,20190322,7800.25,7642.67,7817.83,7642.57,7838.96,-196.29,-2.5,2.24,
1265,IXIC,20190321,7705.43,7838.96,7850.11,7705.43,7728.97,109.99,1.42,1.87,
1266,IXIC,20190320,7721.95,7728.97,7779.24,7674.04,7723.95,5.02,0.06,1.36,
1267,IXIC,20190319,7747.4,7723.95,7767.89,7699.15,7714.48,9.47,0.12,0.89,
1268,IXIC,20190318,7696.38,7714.48,7737.67,7677.74,7688.53,25.95,0.34,0.78,
1269,IXIC,20190315,7658.41,7688.53,7714.96,7652.04,7630.91,57.62,0.76,0.82,
1270,IXIC,20190314,7644.79,7630.91,7653.1,7627.02,7643.41,-12.5,-0.16,0.34,
1271,IXIC,20190313,7621.38,7643.41,7677.07,7619.46,7591.03,52.38,0.69,0.76,
1272,IXIC,20190312,7571.85,7591.03,7611.13,7560.46,7558.06,32.97,0.44,0.67,
1273,IXIC,20190311,7442.56,7558.06,7558.23,7442.4,7408.14,149.92,2.02,1.56,
1274,IXIC,20190308,7334.35,7408.14,7411.52,7332.92,7421.46,-13.32,-0.18,1.06,
1275,IXIC,20190307,7483.79,7421.46,7489.08,7397.19,7505.92,-84.46,-1.13,1.22,
1276,IXIC,20190306,7575.38,7505.92,7579.02,7499.87,7576.36,-70.44,-0.93,1.04,
1277,IXIC,20190305,7582.29,7576.36,7598.66,7543.54,7577.57,-1.21,-0.02,0.73,
1278,IXIC,20190304,7636.62,7577.57,7643.66,7501.56,7595.35,-17.78,-0.23,1.87,
1279,IXIC,20190301,7587.45,7595.35,7603.04,7540.75,7532.53,62.82,0.83,0.83,
1280,IXIC,20190228,7533.31,7532.53,7561.9,7516.48,7554.51,-21.98,-0.29,0.6,
1281,IXIC,20190227,7526.41,7554.51,7562.29,7485.39,7549.3,5.21,0.07,1.02,
1282,IXIC,20190226,7535.29,7549.3,7573.22,7524.31,7554.46,-5.16,-0.07,0.65,
1283,IXIC,20190225,7585.3,7554.46,7602.69,7551.61,7527.54,26.92,0.36,0.68,
1284,IXIC,20190222,7481.63,7527.54,7527.54,7479.01,7459.71,67.83,0.91,0.65,
1285,IXIC,20190221,7475.41,7459.71,7485.75,7430.89,7489.07,-29.36,-0.39,0.73,
1286,IXIC,20190220,7490.3,7489.07,7513.7,7455.25,7486.77,2.3,0.03,0.78,
1287,IXIC,20190219,7450.75,7486.77,7507.79,7450.27,7472.41,14.36,0.19,0.77,
1288,IXIC,20190215,7468.57,7472.41,7477.28,7440.26,7426.95,45.46,0.61,0.5,
1289,IXIC,20190214,7390.25,7426.95,7454.42,7375.71,7420.38,6.57,0.09,1.06,
1290,IXIC,20190213,7437.46,7420.38,7461.66,7413.84,7414.62,5.76,0.08,0.64,
1291,IXIC,20190212,7358.85,7414.62,7419.43,7349.8,7307.9,106.72,1.46,0.95,
1292,IXIC,20190211,7327.37,7307.9,7343.56,7290.03,7298.2,9.7,0.13,0.73,
1293,IXIC,20190208,7232.3,7298.2,7299.44,7225.14,7288.35,9.85,0.14,1.02,
1294,IXIC,20190207,7316.5,7288.35,7336.74,7235.05,7375.28,-86.93,-1.18,1.38,
1295,IXIC,20190206,7400.44,7375.28,7410.77,7346.72,7402.08,-26.8,-0.36,0.87,
1296,IXIC,20190205,7356.34,7402.08,7408.68,7355.36,7347.54,54.54,0.74,0.73,
1297,IXIC,20190204,7266.27,7347.54,7348.23,7261.07,7263.87,83.67,1.15,1.2,
1298,IXIC,20190201,7256.37,7263.87,7299.94,7243.41,7281.74,-17.87,-0.25,0.78,
1299,IXIC,20190131,7208.17,7281.74,7303.12,7205.95,7183.08,98.66,1.37,1.35,
1300,IXIC,20190130,7094.79,7183.08,7201.31,7065.57,7028.29,154.79,2.2,1.93,
1301,IXIC,20190129,7087.49,7028.29,7092.29,7011.47,7085.68,-57.39,-0.81,1.14,
1302,IXIC,20190128,7075.01,7085.68,7086.3,7034.25,7164.86,-79.18,-1.11,0.73,
1303,IXIC,20190125,7128.18,7164.86,7174.56,7111.09,7073.46,91.4,1.29,0.9,
1304,IXIC,20190124,7042.25,7073.46,7078.96,7029.95,7025.77,47.69,0.68,0.7,
1305,IXIC,20190123,7061.64,7025.77,7084.85,6953.23,7020.36,5.41,0.08,1.87,
1306,IXIC,20190122,7109.57,7020.36,7110.16,6979.81,7157.23,-136.87,-1.91,1.82,
1307,IXIC,20190118,7134.09,7157.23,7185.38,7096.62,7084.46,72.77,1.03,1.25,
1308,IXIC,20190117,7010.13,7084.46,7113.95,7003.62,7034.69,49.77,0.71,1.57,
1309,IXIC,20190116,7033.75,7034.69,7079.63,7028.12,7023.83,10.86,0.15,0.73,
1310,IXIC,20190115,6931.39,7023.83,7025.85,6928.12,6905.92,117.91,1.71,1.42,
1311,IXIC,20190114,6908.03,6905.92,6936.22,6887.48,6971.48,-65.56,-0.94,0.7,
1312,IXIC,20190111,6947.46,6971.48,6975.65,6933.6,6986.07,-14.59,-0.21,0.6,
1313,IXIC,20190110,6908.65,6986.07,6991.37,6877.08,6957.08,28.99,0.42,1.64,
1314,IXIC,20190109,6923.05,6957.08,6985.22,6899.56,6897.0,60.08,0.87,1.24,
1315,IXIC,20190108,6893.44,6897.0,6909.58,6795.86,6823.47,73.53,1.08,1.67,
1316,IXIC,20190107,6757.53,6823.47,6855.6,6741.4,6738.86,84.61,1.26,1.69,
1317,IXIC,20190104,6567.14,6738.86,6760.69,6554.24,6463.5,275.36,4.26,3.19,
1318,IXIC,20190103,6584.77,6463.5,6600.21,6457.13,6665.94,-202.44,-3.04,2.15,
1319,IXIC,20190102,6506.9,6665.94,6693.71,6506.88,6635.28,30.66,0.46,2.82,
1320,IXIC,20181231,6649.51,6635.28,6659.96,6570.06,6584.52,50.76,0.77,1.37,
1321,IXIC,20181228,6616.79,6584.52,6684.18,6529.22,6579.49,5.03,0.08,2.36,
1322,IXIC,20181227,6457.19,6579.49,6583.01,6336.97,6554.36,25.13,0.38,3.75,
1323,IXIC,20181226,6257.86,6554.36,6555.53,6214.34,6192.92,361.44,5.84,5.51,
1324,IXIC,20181224,6278.49,6192.92,6355.18,6190.17,6332.99,-140.07,-2.21,2.61,
1325,IXIC,20181221,6573.48,6332.99,6586.68,6304.63,6528.41,-195.42,-2.99,4.32,
1326,IXIC,20181220,6607.76,6528.41,6666.2,6447.91,6636.83,-108.42,-1.63,3.29,
1327,IXIC,20181219,6777.59,6636.83,6868.86,6586.5,6783.91,-147.08,-2.17,4.16,
1328,IXIC,20181218,6809.81,6783.91,6847.27,6733.71,6753.73,30.18,0.45,1.68,
1329,IXIC,20181217,6886.46,6753.73,6931.81,6710.01,6910.66,-156.93,-2.27,3.21,
1330,IXIC,20181214,6986.37,6910.66,7027.17,6898.99,7070.33,-159.67,-2.26,1.81,
1331,IXIC,20181213,7135.28,7070.33,7154.64,7034.82,7098.31,-27.98,-0.39,1.69,
1332,IXIC,20181212,7127.0,7098.31,7197.29,7096.56,7031.83,66.48,0.95,1.43,
1333,IXIC,20181211,7121.65,7031.83,7129.83,6983.01,7020.52,11.31,0.16,2.09,
1334,IXIC,20181210,6959.63,7020.52,7047.62,6878.98,6969.25,51.27,0.74,2.42,
1335,IXIC,20181207,7163.49,6969.25,7205.37,6945.27,7188.26,-219.01,-3.05,3.62,
1336,IXIC,20181206,7017.05,7188.26,7189.52,6984.34,7158.43,29.83,0.42,2.87,
1337,IXIC,20181204,7407.95,7158.43,7421.11,7150.11,7441.51,-283.08,-3.8,3.64,
1338,IXIC,20181203,7486.13,7441.51,7486.51,7392.22,7330.54,110.97,1.51,1.29,
1339,IXIC,20181130,7279.3,7330.54,7332.79,7255.68,7273.08,57.46,0.79,1.06,
1340,IXIC,20181129,7267.37,7273.08,7319.96,7217.69,7291.59,-18.51,-0.25,1.4,
1341,IXIC,20181128,7135.08,7291.59,7292.71,7090.98,7082.7,208.89,2.95,2.85,
1342,IXIC,20181127,7041.22,7082.7,7105.14,7014.36,7081.85,0.85,0.01,1.28,
1343,IXIC,20181126,7026.5,7081.85,7083.93,7003.12,6938.98,142.87,2.06,1.16,
1344,IXIC,20181123,6919.52,6938.98,6987.89,6919.16,6972.25,-33.27,-0.48,0.99,
1345,IXIC,20181121,6985.5,6972.25,7029.92,6951.62,6908.82,63.43,0.92,1.13,
1346,IXIC,20181120,6867.43,6908.82,6994.75,6830.76,7028.48,-119.66,-1.7,2.33,
1347,IXIC,20181119,7217.24,7028.48,7224.12,7011.4,7247.87,-219.39,-3.03,2.93,
1348,IXIC,20181116,7193.6,7247.87,7274.86,7171.7,7259.03,-11.16,-0.15,1.42,
1349,IXIC,20181115,7112.83,7259.03,7274.26,7072.36,7136.39,122.64,1.72,2.83,
1350,IXIC,20181114,7265.39,7136.39,7285.57,7101.17,7200.87,-64.48,-0.9,2.56,
1351,IXIC,20181113,7230.68,7200.87,7319.12,7182.86,7200.87,0.0,0.0,1.89,
1352,IXIC,20181112,7364.05,7200.87,7371.09,7193.77,7406.9,-206.03,-2.78,2.39,
1353,IXIC,20181109,7468.51,7406.9,7474.34,7349.48,7530.88,-123.98,-1.65,1.66,
1354,IXIC,20181108,7544.17,7530.88,7566.93,7499.71,7570.75,-39.87,-0.53,0.89,
1355,IXIC,20181107,7446.09,7570.75,7572.93,7435.87,7375.96,194.79,2.64,1.86,
1356,IXIC,20181106,7326.07,7375.96,7400.64,7320.89,7328.85,47.11,0.64,1.09,
1357,IXIC,20181105,7344.08,7328.85,7349.23,7255.88,7356.99,-28.14,-0.38,1.27,
1358,IXIC,20181102,7424.02,7356.99,7466.53,7298.68,7434.06,-77.07,-1.04,2.26,
1359,IXIC,20181101,7327.82,7434.06,7435.88,7286.5,7305.9,128.16,1.75,2.04,
1360,IXIC,20181031,7276.62,7305.9,7368.49,7270.63,7161.65,144.25,2.01,1.37,
1361,IXIC,20181030,7017.87,7161.65,7166.84,7001.48,7050.29,111.36,1.58,2.35,
1362,IXIC,20181029,7272.42,7050.29,7295.61,6922.83,7167.21,-116.92,-1.63,5.2,
1363,IXIC,20181026,7125.18,7167.21,7283.32,7057.0,7318.34,-151.13,-2.07,3.09,
1364,IXIC,20181025,7197.49,7318.34,7364.82,7178.54,7108.4,209.94,2.95,2.62,
1365,IXIC,20181024,7423.21,7108.4,7435.69,7099.0,7437.54,-329.14,-4.43,4.53,
1366,IXIC,20181023,7328.54,7437.54,7472.58,7260.13,7468.63,-31.09,-0.42,2.84,
1367,IXIC,20181022,7486.74,7468.63,7520.54,7424.74,7449.03,19.6,0.26,1.29,
1368,IXIC,20181019,7530.15,7449.03,7582.89,7428.3,7485.14,-36.11,-0.48,2.07,
1369,IXIC,20181018,7616.47,7485.14,7616.86,7452.46,7642.7,-157.56,-2.06,2.15,
1370,IXIC,20181017,7669.25,7642.7,7670.49,7563.09,7645.49,-2.79,-0.04,1.4,
1371,IXIC,20181016,7501.78,7645.49,7658.14,7493.44,7430.74,214.75,2.89,2.22,
1372,IXIC,20181015,7473.32,7430.74,7500.93,7400.07,7496.89,-66.15,-0.88,1.35,
1373,IXIC,20181012,7507.84,7496.89,7516.69,7368.33,7329.06,167.83,2.29,2.02,
1374,IXIC,20181011,7388.06,7329.06,7493.21,7274.04,7422.05,-92.99,-1.25,2.95,
1375,IXIC,20181010,7694.07,7422.05,7701.2,7420.56,7738.02,-315.97,-4.08,3.63,
1376,IXIC,20181009,7728.5,7738.02,7799.75,7718.95,7735.95,2.07,0.03,1.04,
1377,IXIC,20181008,7747.1,7735.95,7797.32,7654.84,7788.45,-52.5,-0.67,1.83,
1378,IXIC,20181005,7874.76,7788.45,7902.67,7715.97,7879.51,-91.06,-1.16,2.37,
1379,IXIC,20181004,7993.33,7879.51,7997.17,7833.16,8025.09,-145.58,-1.81,2.04,
1380,IXIC,20181003,8034.64,8025.09,8053.93,8012.03,7999.55,25.54,0.32,0.52,
1381,IXIC,20181002,8024.47,7999.55,8054.15,7983.99,8037.3,-37.75,-0.47,0.87,
1382,IXIC,20181001,8091.5,8037.3,8107.38,8019.77,8046.35,-9.05,-0.11,1.09,
1383,IXIC,20180928,8024.5,8046.35,8065.06,8015.87,8041.97,4.38,0.05,0.61,
1384,IXIC,20180927,8021.22,8041.97,8071.56,8017.91,7990.37,51.6,0.65,0.67,
1385,IXIC,20180926,8011.68,7990.37,8067.03,7982.76,8007.47,-17.1,-0.21,1.05,
1386,IXIC,20180925,8001.59,8007.47,8014.12,7979.29,7993.25,14.22,0.18,0.44,
1387,IXIC,20180924,7939.38,7993.25,7997.9,7912.47,7986.96,6.29,0.08,1.07,
1388,IXIC,20180921,8041.69,7986.96,8057.26,7979.67,8028.23,-41.27,-0.51,0.97,
1389,IXIC,20180920,7993.52,8028.23,8039.06,7986.4,7950.04,78.19,0.98,0.66,
1390,IXIC,20180919,7962.54,7950.04,7976.12,7917.73,7956.11,-6.07,-0.08,0.73,
1391,IXIC,20180918,7903.57,7956.11,7986.09,7901.01,7895.79,60.32,0.76,1.08,
1392,IXIC,20180917,7992.21,7895.79,8002.78,7890.07,8010.04,-114.25,-1.43,1.41,
1393,IXIC,20180914,8026.16,8010.04,8040.83,7979.78,8013.71,-3.67,-0.05,0.76,
1394,IXIC,20180913,7999.93,8013.71,8037.51,7989.85,7954.23,59.48,0.75,0.6,
1395,IXIC,20180912,7958.87,7954.23,7965.39,7884.05,7972.47,-18.24,-0.23,1.02,
1396,IXIC,20180911,7894.87,7972.47,7986.32,7880.92,7924.16,48.31,0.61,1.33,
1397,IXIC,20180910,7939.57,7924.16,7945.03,7890.39,7902.54,21.62,0.27,0.69,
1398,IXIC,20180907,7878.79,7902.54,7962.53,7873.93,7922.73,-20.19,-0.25,1.12,
1399,IXIC,20180906,7998.27,7922.73,8001.97,7885.49,7995.17,-72.44,-0.91,1.46,
1400,IXIC,20180905,8073.53,7995.17,8077.84,7962.35,8091.25,-96.08,-1.19,1.43,
1401,IXIC,20180904,8087.95,8091.25,8104.07,8042.14,8109.54,-18.29,-0.23,0.76,
1402,IXIC,20180831,8079.31,8109.54,8119.82,8079.31,8088.36,21.18,0.26,0.5,
1403,IXIC,20180830,8094.2,8088.36,8133.3,8069.57,8109.69,-21.33,-0.26,0.79,
1404,IXIC,20180829,8044.34,8109.69,8113.56,8042.1,8030.04,79.65,0.99,0.89,
1405,IXIC,20180828,8039.01,8030.04,8046.31,8009.59,8017.9,12.14,0.15,0.46,
1406,IXIC,20180827,7989.64,8017.9,8024.94,7976.6,7945.98,71.92,0.91,0.61,
1407,IXIC,20180824,7907.81,7945.98,7949.71,7907.1,7878.46,67.52,0.86,0.54,
1408,IXIC,20180823,7886.46,7878.46,7926.32,7866.53,7889.1,-10.64,-0.13,0.76,
1409,IXIC,20180822,7844.04,7889.1,7897.63,7840.84,7859.17,29.93,0.38,0.72,
1410,IXIC,20180821,7840.09,7859.17,7897.68,7836.79,7821.01,38.16,0.49,0.78,
1411,IXIC,20180820,7834.37,7821.01,7837.14,7787.9,7816.33,4.68,0.06,0.63,
1412,IXIC,20180817,7786.64,7816.33,7830.78,7752.68,7806.52,9.81,0.13,1.0,
1413,IXIC,20180816,7826.95,7806.52,7849.67,7795.74,7774.12,32.4,0.42,0.69,
1414,IXIC,20180815,7810.02,7774.12,7832.66,7732.69,7870.89,-96.77,-1.23,1.27,
1415,IXIC,20180814,7847.88,7870.89,7878.23,7815.5,7819.71,51.18,0.65,0.8,
1416,IXIC,20180813,7848.0,7819.71,7888.66,7814.27,7839.11,-19.4,-0.25,0.95,
1417,IXIC,20180810,7834.71,7839.11,7866.19,7818.37,7891.78,-52.67,-0.67,0.61,
1418,IXIC,20180809,7886.51,7891.78,7923.35,7881.06,7888.33,3.45,0.04,0.54,
1419,IXIC,20180808,7880.0,7888.33,7901.69,7864.46,7883.66,4.67,0.06,0.47,
1420,IXIC,20180807,7878.62,7883.66,7898.2,7868.65,7859.68,23.98,0.31,0.38,
1421,IXIC,20180806,7809.54,7859.68,7859.68,7801.88,7812.01,47.67,0.61,0.74,
1422,IXIC,20180803,7819.23,7812.01,7824.06,7783.3,7802.69,9.32,0.12,0.52,
1423,IXIC,20180802,7659.52,7802.69,7808.85,7659.52,7707.29,95.4,1.24,1.94,
1424,IXIC,20180801,7701.82,7707.29,7732.68,7670.71,7671.79,35.5,0.46,0.81,
1425,IXIC,20180731,7654.59,7671.79,7709.49,7614.84,7630.0,41.79,0.55,1.24,
1426,IXIC,20180730,7735.27,7630.0,7740.26,7604.24,7737.42,-107.42,-1.39,1.76,
1427,IXIC,20180727,7889.75,7737.42,7889.75,7698.96,7852.18,-114.76,-1.46,2.43,
1428,IXIC,20180726,7848.04,7852.18,7881.3,7834.08,7932.24,-80.06,-1.01,0.6,
1429,IXIC,20180725,7839.09,7932.24,7933.31,7838.76,7840.77,91.47,1.17,1.21,
1430,IXIC,20180724,7914.35,7840.77,7928.79,7814.33,7841.87,-1.1,-0.01,1.46,
1431,IXIC,20180723,7806.93,7841.87,7846.76,7776.55,7820.2,21.67,0.28,0.9,
1432,IXIC,20180720,7843.07,7820.2,7860.25,7815.86,7825.3,-5.1,-0.07,0.57,
1433,IXIC,20180719,7829.8,7825.3,7849.85,7811.15,7854.44,-29.14,-0.37,0.49,
1434,IXIC,20180718,7859.43,7854.44,7863.77,7822.83,7855.12,-0.68,-0.01,0.52,
1435,IXIC,20180717,7751.97,7855.12,7867.15,7749.61,7805.72,49.4,0.63,1.51,
1436,IXIC,20180716,7831.74,7805.72,7838.82,7791.98,7825.98,-20.26,-0.26,0.6,
1437,IXIC,20180713,7827.62,7825.98,7843.52,7803.34,7823.92,2.06,0.03,0.51,
1438,IXIC,20180712,7752.71,7823.92,7825.67,7746.76,7716.61,107.31,1.39,1.02,
1439,IXIC,20180711,7698.51,7716.61,7748.16,7696.58,7759.2,-42.59,-0.55,0.66,
1440,IXIC,20180710,7770.63,7759.2,7777.48,7731.98,7756.2,3.0,0.04,0.59,
1441,IXIC,20180709,7731.74,7756.2,7757.28,7702.06,7688.39,67.81,0.88,0.72,
1442,IXIC,20180706,7595.93,7688.39,7695.81,7588.65,7586.43,101.96,1.34,1.41,
1443,IXIC,20180705,7550.65,7586.43,7589.19,7511.43,7502.67,83.76,1.12,1.04,
1444,IXIC,20180703,7593.63,7502.67,7594.33,7498.5,7567.69,-65.02,-0.86,1.27,
1445,IXIC,20180702,7451.89,7567.69,7568.1,7443.1,7510.3,57.39,0.76,1.66,
1446,IXIC,20180629,7544.13,7510.3,7573.59,7502.95,7503.68,6.62,0.09,0.94,
1447,IXIC,20180628,7438.11,7503.68,7526.07,7419.56,7445.08,58.6,0.79,1.43,
1448,IXIC,20180627,7586.32,7445.08,7610.67,7444.17,7561.63,-116.55,-1.54,2.2,
1449,IXIC,20180626,7553.73,7561.63,7597.49,7527.0,7532.01,29.62,0.39,0.94,
1450,IXIC,20180625,7631.12,7532.01,7639.73,7477.73,7692.82,-160.81,-2.09,2.11,
1451,IXIC,20180622,7739.69,7692.82,7739.71,7679.12,7712.95,-20.13,-0.26,0.79,
1452,IXIC,20180621,7800.29,7712.95,7803.45,7699.2,7781.51,-68.56,-0.88,1.34,
1453,IXIC,20180620,7764.15,7781.51,7806.59,7755.48,7725.59,55.92,0.72,0.66,
1454,IXIC,20180619,7658.47,7725.59,7727.41,7635.73,7747.03,-21.44,-0.28,1.18,
1455,IXIC,20180618,7692.96,7747.03,7749.36,7676.83,7746.38,0.65,0.01,0.94,
1456,IXIC,20180615,7725.03,7746.38,7755.72,7704.34,7761.04,-14.66,-0.19,0.66,
1457,IXIC,20180614,7723.53,7761.04,7768.6,7723.53,7695.7,65.34,0.85,0.59,
1458,IXIC,20180613,7713.9,7695.7,7748.96,7686.65,7703.79,-8.09,-0.11,0.81,
